Kaggle_ID,Date,Hour,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Record_id,Demand_Category,Month
239,20/12/2017,10,-5.4,56.0,1.1,1751,-12.8,0.28,0.0,2.0,Winter,No Holiday,Yes,1517317,0,12
240,4/5/2018,19,15.5,46.0,2.6,1782,3.9,0.34,0.0,0.0,Spring,No Holiday,Yes,10613832,2,5
241,27/05/2018,19,21.7,38.0,,1857,6.7,0.27,0.0,0.0,Spring,No Holiday,Yes,11318302,2,5
242,23/04/2018,8,8.8,95.0,2.8,519,8.0,,5.0,0.0,Spring,No Holiday,Yes,338994,0,4
243,4/6/2018,21,22.6,62.0,1.1,1363,14.9,0.0,0.0,0.0,Summer,No Holiday,Yes,12948367,2,6
244,1/4/2018,21,16.9,81.0,1.9,472,13.6,0.0,0.0,0.0,Spring,No Holiday,Yes,5931053,1,4
245,11/4/2018,21,11.0,34.0,2.1,2000,-4.2,0.0,0.0,0.0,Spring,No Holiday,No,593927,0,4
246,19/10/2018,0,10.3,67.0,1.5,2000,4.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,3449336,1,10
247,15/08/2018,11,35.4,44.0,1.2,1887,21.2,2.58,0.0,0.0,Summer,Holiday,Yes,3920102,1,8
248,13/03/2018,14,18.3,43.0,2.2,1509,5.4,2.43,0.0,0.0,Spring,No Holiday,Yes,4333065,1,3
249,21/01/2018,21,-0.1,29.0,0.5,2000,-16.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2060950,1,1
250,27/02/2018,5,0.6,50.0,0.1,1026,-8.6,,0.0,0.0,Winter,No Holiday,Yes,957524,0,2
251,27/03/2018,8,9.3,62.0,0.6,519,2.3,,,0.0,Spring,No Holiday,Yes,6588934,2,3
252,27/12/2017,8,-10.2,35.0,1.8,2000,-22.7,0.0,0.0,0.0,Winter,No Holiday,Yes,3644630,1,12
253,16/03/2018,10,6.7,46.0,2.2,1936,-4.1,1.79,0.0,0.0,Spring,No Holiday,Yes,3357691,1,3
254,8/2/2018,0,-8.2,50.0,1.1,1850,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes,1363520,0,2
255,19/03/2018,17,8.5,59.0,2.7,1927,0.9,0.16,0.0,0.0,Spring,No Holiday,Yes,3162810,1,3
256,21/07/2018,17,36.3,36.0,3.1,1972,18.8,1.91,0.0,0.0,Summer,No Holiday,Yes,5996839,1,7
261,28/08/2018,8,23.4,83.0,0.8,1998,20.3,,0.0,0.0,Summer,No Holiday,Yes,9885530,2,8
262,2/6/2018,21,22.1,44.0,2.5,2000,9.2,0.0,0.0,0.0,Summer,No Holiday,Yes,11792038,2,6
264,24/03/2018,14,12.7,55.0,3.4,378,3.8,,0.0,0.0,Spring,No Holiday,Yes,4891313,1,3
265,29/03/2018,16,20.7,38.0,2.2,741,5.8,1.63,0.0,0.0,Spring,No Holiday,Yes,5482425,1,3
266,28/06/2018,11,26.5,64.0,1.8,1806,19.1,1.3,0.0,0.0,Summer,No Holiday,Yes,4994427,1,6
267,16/06/2018,2,17.9,60.0,0.8,2000,10.0,0.0,0.0,0.0,Summer,No Holiday,Yes,4612578,1,6
268,23/12/2017,9,5.2,84.0,0.7,226,2.7,0.03,0.0,0.0,Winter,No Holiday,Yes,1866810,1,12
269,25/10/2018,16,20.4,32.0,0.9,1720,3.1,0.84,0.0,0.0,Autumn,No Holiday,Yes,7904053,2,10
270,8/12/2017,12,-2.0,30.0,1.4,1728,-17.3,1.14,0.0,0.0,Winter,No Holiday,Yes,2648814,1,12
271,5/9/2018,9,23.4,59.0,3.0,1974,14.9,1.46,0.0,0.0,Autumn,No Holiday,Yes,7133333,2,9
272,17/04/2018,4,7.6,52.0,0.4,1935,-1.6,0.0,0.0,0.0,Spring,No Holiday,Yes,1203223,0,4
273,1/2/2018,8,-8.6,59.0,,1948,-15.1,0.01,0.0,1.6,Winter,No Holiday,Yes,3092010,1,2
274,19/07/2018,13,32.6,47.0,2.7,1641,19.8,3.36,0.0,0.0,Summer,No Holiday,Yes,4421309,1,7
275,27/02/2018,14,6.3,40.0,0.8,943,-6.3,0.34,0.0,0.0,Winter,No Holiday,Yes,2355655,1,2
276,8/7/2018,18,26.7,48.0,1.0,2000,14.7,0.53,0.0,0.0,Summer,No Holiday,Yes,12942887,2,7
277,16/07/2018,0,26.5,81.0,0.9,1650,22.9,0.0,0.0,0.0,Summer,No Holiday,Yes,4306655,1,7
278,10/2/2018,20,-4.4,19.0,5.8,2000,-24.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1539262,0,2
279,30/06/2018,17,27.4,75.0,2.3,616,22.5,0.46,0.0,0.0,Summer,No Holiday,Yes,7380062,2,6
280,30/10/2018,16,11.0,34.0,2.3,1999,-4.2,1.16,0.0,0.0,Autumn,No Holiday,Yes,5919344,2,10
281,29/12/2017,19,2.7,68.0,,348,-2.6,,0.0,0.0,Winter,No Holiday,Yes,2512770,1,12
282,9/4/2018,14,13.9,26.0,2.5,1537,-5.3,2.99,0.0,0.0,Spring,No Holiday,Yes,5583347,1,4
283,12/4/2018,16,18.8,23.0,4.2,1956,-2.7,2.39,0.0,0.0,Spring,No Holiday,Yes,6642281,2,4
284,19/10/2018,15,19.7,30.0,,1971,1.6,1.89,0.0,0.0,Autumn,No Holiday,Yes,7708031,2,10
285,24/06/2018,21,24.5,71.0,1.7,1295,18.8,0.0,0.0,0.0,Summer,No Holiday,Yes,11507677,2,6
286,22/07/2018,14,37.4,34.0,2.3,1860,18.8,3.05,0.0,0.0,Summer,No Holiday,Yes,3586595,1,7
287,13/03/2018,19,14.1,77.0,2.0,1240,10.1,0.04,0.0,0.0,Spring,No Holiday,Yes,6879608,2,3
288,25/01/2018,20,-13.5,33.0,2.4,2000,-26.3,,0.0,0.5,Winter,No Holiday,Yes,1536416,0,1
289,8/4/2018,0,2.9,46.0,2.2,2000,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes,1780277,1,4
290,14/11/2018,19,11.5,52.0,2.4,1319,1.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,7555698,2,11
291,8/1/2018,16,3.5,36.0,1.7,1702,-10.2,0.16,0.0,0.0,Winter,No Holiday,Yes,2564902,1,1
292,12/3/2018,6,2.8,57.0,0.7,920,-4.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2166863,1,3
293,24/03/2018,0,4.7,46.0,1.7,746,-5.9,0.0,,0.0,Spring,No Holiday,Yes,2226877,1,3
294,15/02/2018,18,1.1,18.0,2.5,2000,-20.6,0.2,0.0,0.0,Winter,Holiday,Yes,1358519,1,2
295,17/08/2018,1,23.4,47.0,2.1,2000,11.4,0.0,0.0,0.0,Summer,No Holiday,Yes,4827135,1,8
296,26/03/2018,11,12.6,60.0,2.4,281,5.0,2.23,0.0,0.0,Spring,No Holiday,Yes,3032354,1,3
297,21/03/2018,8,1.6,42.0,1.8,2000,-9.9,0.13,0.0,0.0,Spring,No Holiday,Yes,6046930,2,3
298,8/4/2018,3,2.0,50.0,2.0,2000,-7.3,0.0,0.0,0.0,Spring,No Holiday,Yes,1433259,0,4
299,14/08/2018,23,30.3,65.0,0.4,2000,22.9,0.0,0.0,0.0,Summer,No Holiday,Yes,6450780,2,8
300,18/11/2018,22,6.8,53.0,0.4,1498,-2.1,,0.0,0.0,Autumn,No Holiday,Yes,3585574,1,11
301,6/4/2018,18,5.9,43.0,5.3,859,-5.7,0.62,0.0,0.0,Spring,No Holiday,Yes,6082392,2,4
303,18/04/2018,9,11.2,31.0,1.7,1299,-5.3,1.59,,0.0,Spring,No Holiday,Yes,5523422,1,4
304,20/03/2018,17,4.9,43.0,4.3,2000,-6.6,0.42,0.0,0.0,Spring,No Holiday,Yes,4404893,1,3
305,11/5/2018,22,16.2,54.0,,1327,6.8,0.0,0.0,0.0,Spring,No Holiday,Yes,7909513,2,5
306,22/05/2018,19,17.6,93.0,0.3,331,16.4,0.06,1.5,0.0,Spring,Holiday,Yes,631139,0,5
307,19/05/2018,6,10.5,70.0,1.0,2000,5.2,0.03,0.0,0.0,Spring,No Holiday,Yes,1817959,1,5
308,10/3/2018,20,5.2,69.0,1.8,1196,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2736128,1,3
309,17/12/2017,17,-3.8,35.0,2.4,2000,-17.0,0.17,0.0,0.0,Winter,No Holiday,Yes,1879275,1,12
310,24/12/2017,20,0.6,67.0,3.3,506,-4.8,0.0,,0.0,Winter,Holiday,Yes,1530928,0,12
311,9/3/2018,2,2.8,74.0,1.2,415,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,1289916,0,3
313,6/8/2018,14,34.0,59.0,3.2,1180,24.8,1.98,0.0,0.0,Summer,No Holiday,Yes,3315523,1,8
314,11/6/2018,7,19.1,59.0,1.1,2000,10.8,0.38,,0.0,Summer,No Holiday,Yes,8838104,2,6
315,23/01/2018,22,-13.9,45.0,4.0,2000,-23.2,0.0,0.0,0.9,Winter,No Holiday,Yes,1004022,0,1
316,27/08/2018,6,20.6,98.0,0.7,626,20.2,,1.0,0.0,Summer,No Holiday,Yes,903266,0,8
317,11/10/2018,10,10.2,44.0,2.3,1986,-1.5,1.8,0.0,0.0,Autumn,No Holiday,Yes,4409214,1,10
318,14/01/2018,11,,57.0,12.3,1440,5.1,0.61,0.1,0.1,Winter,Holiday,No,1170981,0,1
319,2/11/2018,7,4.1,75.0,0.8,1143,0.0,0.0,,0.0,Autumn,No Holiday,Yes,5960242,1,11
320,12/11/2018,4,4.0,68.0,0.0,2000,-1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,1241219,0,11
321,18/12/2017,12,-1.8,83.0,1.2,351,-4.3,0.09,1.1,5.1,Winter,No Holiday,Yes,787942,0,12
322,28/07/2018,6,28.0,85.0,0.8,647,25.2,0.01,0.0,0.0,Summer,No Holiday,Yes,2156044,1,7
323,20/08/2018,13,31.6,46.0,,1864,18.5,1.77,0.0,0.0,Summer,No Holiday,Yes,5096899,1,8
324,22/07/2018,15,37.5,33.0,2.0,1816,18.4,2.32,0.0,0.0,Summer,No Holiday,Yes,3725262,1,7
325,18/03/2018,9,6.3,53.0,0.5,849,-2.5,0.34,0.0,0.0,Spring,No Holiday,Yes,2492501,1,3
326,20/10/2018,15,21.3,24.0,1.5,1832,-0.1,1.91,0.0,0.0,Autumn,No Holiday,Yes,9658929,2,10
327,13/06/2018,23,21.5,62.0,0.1,1827,13.9,0.0,0.0,0.0,Summer,No Holiday,Yes,7447458,2,6
328,14/10/2018,5,7.6,79.0,0.3,765,4.1,0.0,,0.0,Autumn,No Holiday,Yes,1052828,0,10
329,17/01/2018,9,3.0,66.0,0.7,306,-2.7,0.12,0.0,0.0,Winter,No Holiday,Yes,2366784,1,1
330,27/03/2018,12,18.0,,6.5,1404,-26.4,0.0,2.5,0.3,Spring,No Holiday,No,2238613,1,3
331,10/9/2018,4,19.4,61.0,1.6,2000,11.6,,0.0,0.0,Autumn,No Holiday,Yes,1339773,0,9
332,17/10/2018,22,9.9,50.0,0.1,2000,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,7658415,2,10
333,28/08/2018,10,25.4,75.0,0.7,1995,20.6,0.96,0.0,0.0,Summer,No Holiday,Yes,3851465,1,8
334,7/10/2018,13,20.1,41.0,3.0,1963,6.4,2.34,0.0,0.0,Autumn,No Holiday,Yes,9280440,2,10
335,7/9/2018,18,24.4,34.0,2.4,2000,7.5,0.84,0.0,0.0,Autumn,No Holiday,Yes,15913950,2,9
336,23/03/2018,18,9.7,36.0,3.6,948,-4.6,0.37,0.0,0.0,Spring,No Holiday,Yes,8828915,2,3
337,13/06/2018,11,24.5,51.0,1.5,1333,13.6,1.97,0.0,0.0,Summer,No Holiday,Yes,8463826,2,6
339,10/1/2018,12,-5.6,44.0,4.5,1830,-15.9,1.1,0.0,0.5,Winter,No Holiday,Yes,1264044,1,1
340,18/09/2018,9,20.8,64.0,1.1,1205,13.7,1.13,0.0,0.0,Autumn,No Holiday,No,134539,0,9
341,21/11/2018,17,5.7,61.0,2.2,1987,-1.2,0.07,0.0,0.0,Autumn,No Holiday,Yes,6216002,2,11
342,28/11/2018,2,4.1,34.0,1.3,928,-10.3,0.0,,0.0,Autumn,No Holiday,Yes,1678652,1,11
343,17/09/2018,17,27.3,43.0,2.6,2000,13.6,1.25,0.0,0.0,Autumn,No Holiday,Yes,11492782,2,9
344,9/4/2018,12,10.4,44.0,1.7,1235,-1.3,2.93,0.0,0.0,Spring,No Holiday,Yes,4368734,1,4
345,25/06/2018,7,22.1,74.0,0.3,830,17.2,0.37,0.0,0.0,Summer,No Holiday,Yes,8933713,2,6
346,19/01/2018,14,4.7,24.0,3.6,1552,-14.2,,0.0,0.0,Winter,No Holiday,Yes,2473373,1,1
347,8/7/2018,4,18.4,57.0,1.1,2000,9.7,0.0,0.0,0.0,Summer,No Holiday,Yes,1751269,1,7
348,6/3/2018,7,-1.0,78.0,0.6,1484,-4.3,0.0,0.0,0.0,Spring,No Holiday,Yes,3746321,1,3
349,16/06/2018,12,24.8,43.0,1.2,1943,11.3,3.27,0.0,0.0,Summer,No Holiday,Yes,8461655,2,6
350,23/05/2018,18,21.7,40.0,3.5,1987,7.4,1.18,0.0,0.0,Spring,No Holiday,Yes,16956916,2,5
351,4/4/2018,19,14.3,53.0,2.1,2000,4.8,0.17,0.0,0.0,Spring,No Holiday,Yes,7995871,2,4
352,28/03/2018,9,12.4,66.0,,546,6.2,0.91,0.0,0.0,Spring,No Holiday,Yes,4304775,1,3
353,21/12/2017,5,-4.3,91.0,1.5,233,-5.5,0.0,0.0,2.2,Winter,No Holiday,Yes,490435,0,12
354,12/7/2018,5,25.9,91.0,0.4,872,24.3,0.0,0.5,0.0,Summer,No Holiday,Yes,1746666,1,7
355,10/10/2018,23,8.5,52.0,0.6,2000,-0.8,0.0,,0.0,Autumn,No Holiday,Yes,4780746,1,10
356,26/12/2017,19,-5.4,27.0,3.0,2000,-21.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2402546,1,12
357,16/08/2018,22,25.9,45.0,2.1,2000,13.0,0.0,0.0,0.0,Summer,No Holiday,Yes,10989973,2,8
358,31/03/2018,9,12.6,57.0,,859,4.2,0.98,0.0,0.0,Spring,No Holiday,Yes,3623049,1,3
359,9/4/2018,13,12.4,32.0,1.7,1441,-3.8,3.06,0.0,0.0,Spring,No Holiday,Yes,5189493,1,4
360,15/09/2018,3,21.6,80.0,1.2,2000,17.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2159572,1,9
361,10/3/2018,15,8.1,36.0,4.7,1964,-6.1,2.23,0.0,0.0,Spring,No Holiday,Yes,4880682,1,3
362,29/09/2018,16,26.6,34.0,1.3,2000,9.4,,0.0,0.0,Autumn,No Holiday,Yes,11858549,2,9
363,24/06/2018,0,22.0,81.0,1.6,374,18.5,,0.0,0.0,Summer,No Holiday,Yes,5162722,1,6
364,25/11/2018,18,7.3,72.0,0.7,530,2.5,0.0,0.0,0.4,Autumn,No Holiday,Yes,4328089,1,11
365,19/02/2018,7,-0.9,45.0,0.9,1820,-11.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2656953,1,2
367,9/2/2018,17,4.8,38.0,3.0,1582,-8.3,0.47,,0.0,Winter,No Holiday,Yes,2561315,1,2
368,8/2/2018,3,-8.6,64.0,0.9,1754,-14.1,0.0,0.0,0.0,Winter,No Holiday,Yes,1063033,0,2
369,14/09/2018,23,22.3,87.0,1.1,1810,20.0,0.0,0.5,0.0,Autumn,No Holiday,Yes,4610149,1,9
370,24/01/2018,16,-11.2,30.0,4.7,2000,-25.3,0.77,0.0,0.7,Winter,No Holiday,Yes,782395,0,1
371,12/7/2018,15,28.0,76.0,2.3,1437,23.3,1.0,0.0,0.0,Summer,No Holiday,Yes,6645365,2,7
372,8/6/2018,0,19.1,82.0,2.2,874,15.9,0.0,0.0,0.0,Summer,No Holiday,Yes,4853974,1,6
373,25/02/2018,18,5.2,30.0,2.8,1877,-11.0,0.36,0.0,0.0,Winter,No Holiday,Yes,2578840,1,2
374,28/12/2017,10,-3.4,33.0,1.3,1863,-17.4,0.33,0.0,0.0,Winter,No Holiday,Yes,1465688,1,12
375,23/06/2018,10,25.8,35.0,1.5,1900,9.1,1.66,0.0,0.0,Summer,No Holiday,Yes,6153251,1,6
376,7/2/2018,7,-13.2,56.0,0.9,1665,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes,1298982,1,2
377,3/1/2018,8,-7.0,49.0,,1971,-15.9,0.0,0.0,0.0,Winter,No Holiday,Yes,4094053,1,1
378,11/5/2018,3,12.0,86.0,0.9,297,9.7,0.0,,0.0,Spring,No Holiday,Yes,1397692,1,5
379,9/3/2018,21,3.5,69.0,1.4,1177,-1.6,,0.0,0.0,Spring,No Holiday,Yes,3636882,1,3
380,15/01/2018,15,7.4,38.0,1.7,817,-6.0,0.63,0.0,0.0,Winter,No Holiday,Yes,2271001,1,1
381,29/10/2018,9,7.5,53.0,1.6,1981,-1.4,1.01,0.0,0.0,Autumn,No Holiday,Yes,5300522,1,10
382,10/3/2018,7,0.9,78.0,1.1,535,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes,1985245,1,3
383,11/10/2018,7,6.3,65.0,1.0,2000,0.1,0.01,0.0,0.0,Autumn,No Holiday,Yes,6927580,2,10
384,27/07/2018,8,28.5,76.0,0.9,725,23.8,0.59,0.0,0.0,Summer,No Holiday,Yes,9658252,2,7
386,21/12/2017,6,-4.8,91.0,1.1,266,-6.0,0.0,0.0,2.2,Winter,No Holiday,Yes,604588,0,12
387,18/11/2018,11,7.6,35.0,,1695,-6.9,1.25,0.0,0.0,Autumn,No Holiday,Yes,3826920,1,11
388,18/06/2018,21,23.8,48.0,2.0,2000,12.1,0.0,0.0,0.0,Summer,No Holiday,Yes,8719127,2,6
389,21/12/2017,10,-3.0,71.0,0.7,608,-7.5,0.67,0.0,2.1,Winter,No Holiday,Yes,1305173,0,12
390,28/08/2018,18,24.3,97.0,0.8,105,23.7,0.01,18.5,0.0,Summer,No Holiday,Yes,854467,0,8
391,23/07/2018,1,30.0,52.0,1.5,1774,19.0,0.0,0.0,0.0,Summer,No Holiday,Yes,3079353,1,7
392,25/01/2018,11,-13.8,25.0,3.5,1996,-29.6,0.91,0.0,0.6,Winter,No Holiday,Yes,806725,0,1
393,26/03/2018,12,14.6,53.0,2.5,348,5.1,2.65,0.0,0.0,Spring,No Holiday,Yes,2903811,1,3
394,23/12/2017,2,5.6,76.0,1.6,641,1.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1726906,1,12
395,18/10/2018,12,16.8,50.0,1.6,2000,6.3,1.94,0.0,0.0,Autumn,No Holiday,Yes,6480589,2,10
396,6/6/2018,16,27.9,47.0,2.8,824,15.5,2.36,0.0,0.0,Summer,Holiday,Yes,10240878,2,6
397,24/01/2018,17,-11.8,26.0,3.5,2000,-27.4,0.39,0.0,0.7,Winter,No Holiday,Yes,1701279,1,1
398,17/11/2018,2,2.9,77.0,1.8,853,-0.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,3052262,1,11
399,8/3/2018,20,3.3,74.0,2.6,494,-0.8,0.0,0.0,0.0,Spring,No Holiday,Yes,3080500,1,3
400,1/10/2018,18,16.6,61.0,2.9,2000,9.0,0.16,0.0,0.0,Autumn,No Holiday,Yes,14634563,2,10
401,30/05/2018,21,18.2,69.0,2.0,1286,12.4,0.0,0.0,0.0,Spring,No Holiday,Yes,11438658,2,5
402,23/09/2018,4,16.2,69.0,0.7,2000,10.4,0.0,0.0,0.0,Autumn,Holiday,Yes,1352822,0,9
403,1/3/2018,9,0.1,78.0,4.9,615,-3.2,0.09,0.0,0.0,Spring,Holiday,Yes,1726881,0,3
404,12/11/2018,14,14.2,33.0,1.5,1374,-1.8,1.84,0.0,0.0,Autumn,No Holiday,Yes,5277391,1,11
405,17/10/2018,20,12.2,47.0,1.1,2000,1.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,8071315,2,10
406,16/04/2018,3,6.4,67.0,1.4,1668,0.7,0.0,0.0,0.0,Spring,No Holiday,Yes,1328147,0,4
407,28/05/2018,10,23.3,49.0,1.1,1881,11.9,,,0.0,Spring,No Holiday,Yes,4681081,1,5
408,10/1/2018,16,-5.4,30.0,3.9,2000,-20.2,0.69,0.0,0.2,Winter,No Holiday,Yes,1818046,1,1
409,10/11/2018,4,9.5,87.0,0.6,266,7.4,,0.0,0.0,Autumn,No Holiday,Yes,1652956,1,11
410,24/08/2018,12,,81.0,3.2,1828,22.2,0.8,0.0,0.0,Summer,No Holiday,Yes,2132523,1,8
411,24/12/2017,1,5.6,78.0,0.5,197,2.0,0.0,0.0,0.0,Winter,Holiday,Yes,2193294,1,12
412,18/12/2017,16,1.8,76.0,0.8,410,-1.9,0.47,,2.7,Winter,No Holiday,Yes,1428326,1,12
413,27/01/2018,10,-12.3,35.0,,1497,-24.6,0.6,0.0,0.3,Winter,No Holiday,Yes,654882,0,1
414,23/08/2018,19,30.0,59.0,2.2,1970,21.1,0.01,0.0,0.0,Summer,No Holiday,Yes,3443929,1,8
415,10/5/2018,6,11.4,80.0,1.0,885,8.0,0.02,0.0,0.0,Spring,No Holiday,No,588386,0,5
416,14/02/2018,17,6.6,34.0,2.8,1300,-8.1,,0.0,0.0,Winter,No Holiday,Yes,3096795,1,2
417,23/12/2017,6,5.1,81.0,1.3,375,2.1,0.0,0.0,0.0,Winter,No Holiday,Yes,845432,0,12
418,4/3/2018,13,10.8,84.0,1.2,400,8.1,0.44,0.0,0.0,Spring,No Holiday,Yes,2893281,1,3
419,26/07/2018,3,27.7,76.0,,1376,23.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2415919,1,7
420,5/4/2018,18,7.6,96.0,2.0,660,6.9,0.04,,0.0,Spring,No Holiday,Yes,1079698,0,4
421,22/03/2018,13,9.9,29.0,3.2,1641,-7.3,2.91,0.0,0.0,Spring,No Holiday,Yes,4118893,1,3
422,16/10/2018,8,10.4,63.0,0.6,1367,3.6,0.19,0.0,0.0,Autumn,No Holiday,Yes,11103192,2,10
423,17/06/2018,12,,56.0,0.9,530,15.4,,0.0,0.0,Summer,No Holiday,Yes,7973163,2,6
424,11/4/2018,8,9.7,77.0,1.6,519,5.8,0.68,0.0,0.0,Spring,No Holiday,No,176765,0,4
425,23/05/2018,14,22.0,33.0,3.4,1966,4.9,3.41,0.0,0.0,Spring,No Holiday,Yes,6396093,2,5
426,30/05/2018,19,21.2,52.0,3.6,1856,10.9,0.55,0.0,0.0,Spring,No Holiday,Yes,14097745,2,5
427,25/04/2018,10,14.8,29.0,0.6,1749,-3.0,2.2,0.0,0.0,Spring,No Holiday,Yes,4457467,1,4
428,2/6/2018,0,20.9,53.0,1.4,1717,10.9,0.0,0.0,0.0,Summer,No Holiday,Yes,6772160,2,6
429,28/08/2018,3,22.9,93.0,0.6,2000,21.7,,0.0,0.0,Summer,No Holiday,Yes,1934551,1,8
430,21/07/2018,13,35.2,34.0,1.8,1636,16.9,3.21,0.0,0.0,Summer,No Holiday,Yes,4540533,1,7
431,29/05/2018,13,24.2,58.0,1.5,1030,15.4,1.66,0.0,0.0,Spring,No Holiday,Yes,6439588,2,5
432,15/10/2018,14,20.0,48.0,2.1,586,8.6,1.72,0.0,0.0,Autumn,No Holiday,Yes,6013665,2,10
433,24/04/2018,12,15.2,57.0,1.9,2000,6.7,,0.0,0.0,Spring,No Holiday,Yes,5202119,1,4
434,26/04/2018,12,13.2,58.0,10.8,1407,3.4,0.57,0.3,0.1,Spring,Holiday,Yes,8720927,2,4
436,29/07/2018,14,35.4,43.0,1.4,2000,20.9,2.48,0.0,0.0,Summer,No Holiday,Yes,4382518,1,7
437,15/05/2018,19,26.9,49.0,0.9,1063,15.2,0.1,0.0,0.0,Spring,No Holiday,Yes,12669628,2,5
438,8/9/2018,13,26.1,32.0,3.0,1985,8.1,3.06,0.0,0.0,Autumn,No Holiday,Yes,8285045,2,9
439,10/5/2018,11,18.3,51.0,3.1,1015,7.9,2.84,0.0,0.0,Spring,No Holiday,No,268942,0,5
440,26/03/2018,4,,96.0,2.0,53,4.9,0.0,0.0,0.0,Spring,No Holiday,Yes,552480,0,3
441,31/05/2018,0,15.8,82.0,1.6,546,12.7,0.0,0.0,0.0,Spring,No Holiday,Yes,4187489,1,5
442,2/1/2018,1,-2.1,56.0,0.8,1732,-9.7,0.0,0.0,0.0,Winter,No Holiday,Yes,1080897,0,1
444,23/01/2018,1,-6.0,76.0,3.1,1178,-9.5,0.0,0.0,1.0,Winter,No Holiday,Yes,972956,0,1
445,12/4/2018,12,17.5,20.0,4.6,2000,-5.7,,0.0,0.0,Spring,No Holiday,Yes,5801289,1,4
446,1/8/2018,0,30.5,68.0,1.9,2000,23.9,0.0,0.0,0.0,Summer,No Holiday,Yes,4775149,1,8
447,1/8/2018,9,,53.0,0.7,1264,21.5,1.69,0.0,0.0,Summer,No Holiday,Yes,4406556,1,8
448,7/6/2018,18,25.6,57.0,2.7,1217,16.4,0.96,0.0,0.0,Summer,No Holiday,Yes,17417756,2,6
450,8/4/2018,17,4.3,80.0,2.6,1357,1.1,0.23,0.1,0.0,Spring,No Holiday,Yes,557851,0,4
451,3/8/2018,9,33.0,50.0,1.7,1722,21.1,1.49,0.0,0.0,Summer,No Holiday,Yes,4451190,1,8
452,4/4/2018,3,14.3,97.0,,228,13.8,0.0,7.0,0.0,Spring,No Holiday,Yes,886214,0,4
453,11/11/2018,14,10.1,58.0,0.9,605,2.1,0.43,0.0,0.0,Autumn,No Holiday,Yes,4627438,1,11
454,27/03/2018,23,12.4,74.0,1.5,356,7.8,0.0,0.0,0.0,Spring,No Holiday,Yes,3498923,1,3
455,28/03/2018,23,13.5,74.0,1.2,603,8.9,0.0,0.0,0.0,Spring,No Holiday,Yes,3769276,1,3
456,25/11/2018,14,9.2,52.0,1.3,765,-0.1,1.01,0.0,1.3,Autumn,No Holiday,Yes,4432412,1,11
457,15/03/2018,6,14.4,96.0,0.7,453,13.7,0.0,8.0,0.0,Spring,No Holiday,Yes,208033,0,3
458,30/11/2018,4,,71.0,0.4,1345,-5.1,0.0,,0.0,Autumn,No Holiday,Yes,1106055,0,11
459,12/11/2018,13,13.3,36.0,2.1,1283,-1.4,1.99,0.0,0.0,Autumn,No Holiday,Yes,5315917,1,11
460,20/12/2017,9,-6.7,62.0,1.1,1749,-12.7,0.09,0.0,2.0,Winter,No Holiday,Yes,1944130,1,12
462,27/03/2018,14,,45.0,2.0,624,7.1,,0.0,0.0,Spring,No Holiday,Yes,3420168,1,3
463,2/6/2018,20,23.4,38.0,2.3,2000,8.2,,0.0,0.0,Summer,No Holiday,Yes,12562388,2,6
464,8/8/2018,3,28.3,84.0,,1006,25.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2004256,1,8
465,15/11/2018,3,6.5,75.0,1.1,970,2.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,1835594,1,11
466,3/1/2018,5,-6.4,47.0,2.4,1981,-15.8,0.0,0.0,0.0,Winter,No Holiday,Yes,978654,0,1
467,17/09/2018,14,26.7,40.0,3.3,1822,11.9,2.8,0.0,0.0,Autumn,No Holiday,Yes,6051696,1,9
468,14/04/2018,8,7.7,88.0,1.4,516,5.8,0.08,1.0,0.0,Spring,No Holiday,Yes,1036825,0,4
469,4/1/2018,0,-6.3,54.0,1.4,1990,-14.1,0.0,,0.0,Winter,No Holiday,Yes,1252975,0,1
470,11/1/2018,6,-12.0,61.0,2.3,1709,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes,513579,0,1
471,2/9/2018,16,29.3,44.0,1.4,1997,15.7,1.32,0.0,0.0,Autumn,No Holiday,Yes,9833712,2,9
